student_id,gender,is_active,attendance_min,attendance_max,assignment_min,assignment_max,cie_min,cie_max,see_min,see_max,credits_registered,credits_earned,sgpa,cgpa,failed_courses,backlog_courses,semester_result,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_earned_marks,result,dropout_risk,has_registration,has_marks,failed_course_risk,backlog_risk,attendance_risk,assignment_risk,lms_risk,cgpa_risk,repeat_course_risk,credit_completion_ratio
ST000222,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,78.0,66.0,66.0,22.0,34.0,56.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000222,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,76.0,76.0,61.0,21.0,54.0,75.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000222,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,74.0,73.0,66.0,15.0,56.0,71.0,0,8.0,32.0,4.0,1,1,1,1,0,0,1,0,0,0,0,1.0
ST000223,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,65.0,69.0,67.0,17.0,41.0,58.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000223,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,80.0,62.0,73.0,21.0,31.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,0,0,1.0
ST000223,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,70.0,70.0,57.0,19.0,58.0,77.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000223,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,81.0,64.0,76.0,14.0,55.0,69.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000224,0,True,55,75,50,70,8,20,25,50,16.0,8.0,3.0,3.0,2,2,3,1,0,75.0,63.0,60.0,20.0,39.0,59.0,2,6.0,24.0,4.0,1,0,1,1,0,1,0,0,0,1,0,1.0
ST000224,0,True,55,75,50,70,8,20,25,50,16.0,8.0,3.0,3.0,2,2,3,1,0,74.0,62.0,63.0,9.0,30.0,39.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,1,0,0.0
ST000224,0,True,55,75,50,70,8,20,25,50,16.0,8.0,3.0,3.0,2,2,3,1,0,69.0,61.0,57.0,10.0,42.0,52.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,0,0,1,0,1.0
ST000224,0,True,55,75,50,70,8,20,25,50,16.0,8.0,3.0,3.0,2,2,3,1,0,62.0,62.0,61.0,11.0,28.0,39.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,1,0,0.0
ST000225,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,0,40.0,41.0,47.0,7.0,31.0,38.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000225,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,1,50.0,54.0,44.0,5.0,29.0,34.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000225,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,1,52.0,47.0,45.0,16.0,28.0,44.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,1,1,1,1.0
ST000225,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,0,45.0,47.0,47.0,4.0,27.0,31.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000226,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.5,2.5,2,2,3,1,1,55.0,44.0,48.0,16.0,18.0,34.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000226,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.5,2.5,2,2,3,1,0,53.0,47.0,47.0,16.0,38.0,54.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000226,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.5,2.5,2,2,3,1,0,51.0,49.0,44.0,10.0,31.0,41.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000226,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.5,2.5,2,2,3,1,0,58.0,48.0,47.0,5.0,28.0,33.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000227,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,97.0,90.0,86.0,30.0,56.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000227,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,99.0,98.0,91.0,26.0,65.0,91.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000227,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,96.0,98.0,91.0,29.0,69.0,98.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000227,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,92.0,97.0,100.0,25.0,68.0,93.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000228,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,84.0,74.0,69.0,10.0,52.0,62.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000228,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,80.0,69.0,77.0,24.0,48.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000228,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,85.0,73.0,71.0,10.0,45.0,55.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000228,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,74.0,64.0,65.0,14.0,51.0,65.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000229,1,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,1,27.0,26.0,13.0,6.0,13.0,19.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000229,1,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,1,50.0,42.0,35.0,9.0,15.0,24.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000229,1,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,1,24.0,27.0,17.0,0.0,12.0,12.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000229,1,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,0,41.0,37.0,32.0,0.0,3.0,3.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000230,1,True,55,75,50,70,8,20,25,50,16.0,16.0,5.5,5.5,0,0,2,1,0,63.0,62.0,64.0,15.0,32.0,47.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000230,1,True,55,75,50,70,8,20,25,50,16.0,16.0,5.5,5.5,0,0,2,1,0,58.0,51.0,50.0,16.0,31.0,47.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000230,1,True,55,75,50,70,8,20,25,50,16.0,16.0,5.5,5.5,0,0,2,1,0,62.0,57.0,59.0,17.0,48.0,65.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000230,1,True,55,75,50,70,8,20,25,50,16.0,16.0,5.5,5.5,0,0,2,1,0,59.0,55.0,61.0,12.0,36.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000231,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.5,1.5,3,3,0,1,0,47.0,48.0,44.0,6.0,31.0,37.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000231,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.5,1.5,3,3,0,1,0,60.0,48.0,50.0,15.0,23.0,38.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,1,0,0.0
ST000231,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.5,1.5,3,3,0,1,0,62.0,53.0,50.0,6.0,31.0,37.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,1,0,0.0
ST000231,1,True,40,65,35,60,4,16,15,40,16.0,4.0,1.5,1.5,3,3,0,1,0,56.0,55.0,47.0,13.0,39.0,52.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000232,0,True,65,85,60,80,10,24,30,58,16.0,16.0,4.75,4.75,0,0,2,1,0,82.0,76.0,68.0,12.0,31.0,43.0,7,4.0,16.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000232,0,True,65,85,60,80,10,24,30,58,16.0,16.0,4.75,4.75,0,0,2,1,0,75.0,64.0,60.0,15.0,33.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000232,0,True,65,85,60,80,10,24,30,58,16.0,16.0,4.75,4.75,0,0,2,1,0,73.0,67.0,71.0,16.0,35.0,51.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000232,0,True,65,85,60,80,10,24,30,58,16.0,16.0,4.75,4.75,0,0,2,1,0,65.0,67.0,63.0,13.0,30.0,43.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000233,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,95.0,86.0,81.0,26.0,50.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000233,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,83.0,85.0,87.0,27.0,52.0,79.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000233,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,92.0,78.0,92.0,26.0,59.0,85.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000233,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,85.0,86.0,89.0,21.0,64.0,85.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000234,1,True,55,75,50,70,8,20,25,50,16.0,12.0,5.0,5.0,1,1,3,1,0,64.0,59.0,57.0,15.0,46.0,61.0,3,7.0,28.0,4.0,1,2,1,1,0,1,1,1,0,1,0,1.0
ST000234,1,True,55,75,50,70,8,20,25,50,16.0,12.0,5.0,5.0,1,1,3,1,0,75.0,63.0,64.0,20.0,46.0,66.0,3,7.0,28.0,4.0,1,2,1,1,0,1,0,0,0,1,0,1.0
ST000234,1,True,55,75,50,70,8,20,25,50,16.0,12.0,5.0,5.0,1,1,3,1,0,62.0,62.0,65.0,8.0,30.0,38.0,5,0.0,0.0,0.0,0,2,1,1,1,1,1,0,0,1,0,0.0
ST000234,1,True,55,75,50,70,8,20,25,50,16.0,12.0,5.0,5.0,1,1,3,1,0,58.0,56.0,47.0,16.0,36.0,52.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000235,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.0,9.0,0,0,2,1,0,91.0,93.0,90.0,28.0,59.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000235,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.0,9.0,0,0,2,1,0,91.0,90.0,85.0,26.0,58.0,84.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000235,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.0,9.0,0,0,2,1,0,94.0,94.0,92.0,24.0,59.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000235,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.0,9.0,0,0,2,1,0,97.0,93.0,93.0,27.0,60.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000236,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,67.0,72.0,74.0,16.0,46.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000236,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,73.0,78.0,70.0,19.0,53.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,1,0,0,0,0,1.0
ST000236,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,69.0,69.0,60.0,10.0,42.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000236,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,67.0,71.0,65.0,14.0,47.0,61.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000237,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.33,5.33,0,0,2,0,0,64.0,69.0,65.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,0,0,1,0,0.0
ST000237,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.33,5.33,0,0,2,1,0,62.0,53.0,53.0,18.0,33.0,51.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000237,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.33,5.33,0,0,2,1,0,73.0,66.0,65.0,18.0,38.0,56.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000237,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.33,5.33,0,0,2,1,0,73.0,70.0,62.0,8.0,33.0,41.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000238,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,86.0,81.0,78.0,24.0,49.0,73.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000238,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,91.0,83.0,92.0,21.0,46.0,67.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000238,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,95.0,82.0,82.0,25.0,63.0,88.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000238,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,93.0,81.0,84.0,18.0,56.0,74.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000239,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,68.0,64.0,58.0,10.0,39.0,49.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000239,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,68.0,61.0,72.0,20.0,33.0,53.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000239,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,70.0,72.0,65.0,12.0,39.0,51.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000239,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,66.0,71.0,52.0,22.0,47.0,69.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000240,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,68.0,62.0,70.0,17.0,31.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000240,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,80.0,75.0,72.0,23.0,46.0,69.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000240,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,71.0,73.0,80.0,22.0,55.0,77.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000240,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,82.0,76.0,67.0,12.0,43.0,55.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000241,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.5,7.5,0,0,2,1,1,65.0,63.0,67.0,21.0,50.0,71.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,1,1.0
ST000241,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.5,7.5,0,0,2,1,0,70.0,65.0,59.0,23.0,58.0,81.0,1,9.0,36.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000241,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.5,7.5,0,0,2,1,0,83.0,72.0,73.0,14.0,41.0,55.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000241,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.5,7.5,0,0,2,1,0,73.0,75.0,75.0,19.0,47.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,1,0,0,0,0,1.0
ST000242,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.25,9.25,0,0,2,1,0,80.0,83.0,74.0,22.0,61.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000242,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.25,9.25,0,0,2,1,0,91.0,77.0,79.0,25.0,65.0,90.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000242,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.25,9.25,0,0,2,1,0,90.0,78.0,80.0,18.0,62.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000242,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.25,9.25,0,0,2,1,0,89.0,82.0,83.0,22.0,65.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000243,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,81.0,85.0,73.0,23.0,62.0,85.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000243,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,88.0,79.0,91.0,18.0,58.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000243,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,86.0,76.0,71.0,27.0,61.0,88.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000243,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,80.0,84.0,82.0,22.0,56.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000244,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,56.0,59.0,45.0,8.0,26.0,34.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000244,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,74.0,68.0,64.0,16.0,39.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,1,1,0,0,1,0,1.0
ST000244,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,66.0,54.0,54.0,16.0,25.0,41.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,0,1,0,1.0
ST000244,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,75.0,61.0,64.0,11.0,49.0,60.0,3,7.0,28.0,4.0,1,2,1,1,0,1,0,0,0,1,0,1.0
ST000245,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,68.0,69.0,75.0,10.0,45.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000245,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,0,0,76.0,74.0,63.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,0,0,0,1,0,0.0
ST000245,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,65.0,60.0,75.0,23.0,41.0,64.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000245,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,78.0,73.0,67.0,16.0,41.0,57.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000246,1,True,40,65,35,60,4,16,15,40,12.0,12.0,4.67,4.67,0,0,2,0,0,62.0,49.0,47.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,1,1,0,0.0
ST000246,1,True,40,65,35,60,4,16,15,40,12.0,12.0,4.67,4.67,0,0,2,1,0,47.0,38.0,34.0,11.0,32.0,43.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000246,1,True,40,65,35,60,4,16,15,40,12.0,12.0,4.67,4.67,0,0,2,1,1,57.0,55.0,44.0,15.0,35.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,1,1,1,1.0
ST000246,1,True,40,65,35,60,4,16,15,40,12.0,12.0,4.67,4.67,0,0,2,1,1,44.0,37.0,48.0,5.0,39.0,44.0,7,4.0,16.0,4.0,1,0,1,1,0,0,1,1,1,1,1,1.0
ST000247,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,64.0,60.0,64.0,11.0,31.0,42.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000247,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,68.0,60.0,64.0,15.0,41.0,56.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000247,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,73.0,64.0,61.0,14.0,49.0,63.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000247,1,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,0,0,65.0,69.0,64.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,0,0,1,0,0.0
ST000248,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,80.0,72.0,74.0,23.0,33.0,56.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000248,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,68.0,73.0,68.0,17.0,37.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000248,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,65.0,70.0,57.0,12.0,38.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000248,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,83.0,73.0,70.0,21.0,33.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000249,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,81.0,79.0,86.0,26.0,57.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000249,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,1,91.0,89.0,89.0,23.0,51.0,74.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1.0
ST000249,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,92.0,75.0,83.0,24.0,48.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000249,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,85.0,83.0,83.0,27.0,52.0,79.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000250,1,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,84.0,89.0,73.0,18.0,58.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000250,1,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,83.0,81.0,85.0,22.0,49.0,71.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000250,1,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,80.0,84.0,71.0,18.0,53.0,71.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000250,1,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,88.0,80.0,76.0,18.0,48.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000251,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,67.0,68.0,66.0,17.0,48.0,65.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000251,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,66.0,62.0,71.0,10.0,33.0,43.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000251,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,66.0,68.0,74.0,19.0,33.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000251,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,76.0,80.0,79.0,19.0,50.0,69.0,3,7.0,28.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
