created_at,updated_at,profile_id,student_id,profile_name,attendance_min,attendance_max,assignment_min,assignment_max,cie_min,cie_max,see_min,see_max,dropout_probability
2026-07-30T21:22:50.603951,2026-07-30T21:22:50.603953,PRO000416,ST000416,HighRisk,20,50,20,45,0,12,0,30,0.8
2026-07-30T21:22:50.603962,2026-07-30T21:22:50.603964,PRO000417,ST000417,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.603968,2026-07-30T21:22:50.603970,PRO000418,ST000418,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.603975,2026-07-30T21:22:50.603976,PRO000419,ST000419,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.603980,2026-07-30T21:22:50.603982,PRO000420,ST000420,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.603986,2026-07-30T21:22:50.603988,PRO000421,ST000421,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.603993,2026-07-30T21:22:50.603995,PRO000422,ST000422,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.603998,2026-07-30T21:22:50.604000,PRO000423,ST000423,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604004,2026-07-30T21:22:50.604006,PRO000424,ST000424,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604010,2026-07-30T21:22:50.604011,PRO000425,ST000425,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604015,2026-07-30T21:22:50.604017,PRO000426,ST000426,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604021,2026-07-30T21:22:50.604022,PRO000427,ST000427,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604026,2026-07-30T21:22:50.604028,PRO000428,ST000428,HighRisk,20,50,20,45,0,12,0,30,0.8
2026-07-30T21:22:50.604032,2026-07-30T21:22:50.604034,PRO000429,ST000429,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604037,2026-07-30T21:22:50.604039,PRO000430,ST000430,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604043,2026-07-30T21:22:50.604045,PRO000431,ST000431,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604049,2026-07-30T21:22:50.604050,PRO000432,ST000432,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604054,2026-07-30T21:22:50.604056,PRO000433,ST000433,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604060,2026-07-30T21:22:50.604062,PRO000434,ST000434,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604065,2026-07-30T21:22:50.604070,PRO000435,ST000435,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604074,2026-07-30T21:22:50.604075,PRO000436,ST000436,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604079,2026-07-30T21:22:50.604081,PRO000437,ST000437,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604085,2026-07-30T21:22:50.604087,PRO000438,ST000438,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604090,2026-07-30T21:22:50.604092,PRO000439,ST000439,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604102,2026-07-30T21:22:50.604104,PRO000440,ST000440,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604108,2026-07-30T21:22:50.604110,PRO000441,ST000441,Excellent,90,100,90,100,24,30,55,70,0.01
2026-07-30T21:22:50.604114,2026-07-30T21:22:50.604116,PRO000442,ST000442,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604120,2026-07-30T21:22:50.604122,PRO000443,ST000443,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604125,2026-07-30T21:22:50.604127,PRO000444,ST000444,Excellent,90,100,90,100,24,30,55,70,0.01
2026-07-30T21:22:50.604133,2026-07-30T21:22:50.604135,PRO000445,ST000445,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604139,2026-07-30T21:22:50.604141,PRO000446,ST000446,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604145,2026-07-30T21:22:50.604147,PRO000447,ST000447,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604150,2026-07-30T21:22:50.604152,PRO000448,ST000448,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604156,2026-07-30T21:22:50.604158,PRO000449,ST000449,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604162,2026-07-30T21:22:50.604163,PRO000450,ST000450,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604168,2026-07-30T21:22:50.604169,PRO000451,ST000451,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604173,2026-07-30T21:22:50.604175,PRO000452,ST000452,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604179,2026-07-30T21:22:50.604181,PRO000453,ST000453,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604185,2026-07-30T21:22:50.604187,PRO000454,ST000454,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604192,2026-07-30T21:22:50.604194,PRO000455,ST000455,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604200,2026-07-30T21:22:50.604204,PRO000456,ST000456,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604208,2026-07-30T21:22:50.604210,PRO000457,ST000457,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604215,2026-07-30T21:22:50.604217,PRO000458,ST000458,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604226,2026-07-30T21:22:50.604228,PRO000459,ST000459,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604232,2026-07-30T21:22:50.604236,PRO000460,ST000460,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604240,2026-07-30T21:22:50.604242,PRO000461,ST000461,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604246,2026-07-30T21:22:50.604247,PRO000462,ST000462,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604251,2026-07-30T21:22:50.604253,PRO000463,ST000463,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604257,2026-07-30T21:22:50.604259,PRO000464,ST000464,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604263,2026-07-30T21:22:50.604265,PRO000465,ST000465,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604268,2026-07-30T21:22:50.604270,PRO000466,ST000466,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604274,2026-07-30T21:22:50.604276,PRO000467,ST000467,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604280,2026-07-30T21:22:50.604282,PRO000468,ST000468,Excellent,90,100,90,100,24,30,55,70,0.01
2026-07-30T21:22:50.604286,2026-07-30T21:22:50.604287,PRO000469,ST000469,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604291,2026-07-30T21:22:50.604293,PRO000470,ST000470,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604297,2026-07-30T21:22:50.604299,PRO000471,ST000471,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604303,2026-07-30T21:22:50.604304,PRO000472,ST000472,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604315,2026-07-30T21:22:50.604317,PRO000473,ST000473,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604321,2026-07-30T21:22:50.604323,PRO000474,ST000474,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604327,2026-07-30T21:22:50.604328,PRO000475,ST000475,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604332,2026-07-30T21:22:50.604334,PRO000476,ST000476,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604338,2026-07-30T21:22:50.604340,PRO000477,ST000477,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604344,2026-07-30T21:22:50.604346,PRO000478,ST000478,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604351,2026-07-30T21:22:50.604352,PRO000479,ST000479,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604357,2026-07-30T21:22:50.604358,PRO000480,ST000480,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604362,2026-07-30T21:22:50.604364,PRO000481,ST000481,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604368,2026-07-30T21:22:50.604370,PRO000482,ST000482,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604374,2026-07-30T21:22:50.604376,PRO000483,ST000483,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604380,2026-07-30T21:22:50.604382,PRO000484,ST000484,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604386,2026-07-30T21:22:50.604387,PRO000485,ST000485,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604394,2026-07-30T21:22:50.604396,PRO000486,ST000486,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604400,2026-07-30T21:22:50.604402,PRO000487,ST000487,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604406,2026-07-30T21:22:50.604408,PRO000488,ST000488,HighRisk,20,50,20,45,0,12,0,30,0.8
2026-07-30T21:22:50.604412,2026-07-30T21:22:50.604414,PRO000489,ST000489,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604418,2026-07-30T21:22:50.604420,PRO000490,ST000490,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604424,2026-07-30T21:22:50.604426,PRO000491,ST000491,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604430,2026-07-30T21:22:50.604432,PRO000492,ST000492,Excellent,90,100,90,100,24,30,55,70,0.01
2026-07-30T21:22:50.604437,2026-07-30T21:22:50.604439,PRO000493,ST000493,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604444,2026-07-30T21:22:50.604446,PRO000494,ST000494,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604451,2026-07-30T21:22:50.604453,PRO000495,ST000495,Declining,40,65,35,60,4,16,15,40,0.45
2026-07-30T21:22:50.604460,2026-07-30T21:22:50.604462,PRO000496,ST000496,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604467,2026-07-30T21:22:50.604469,PRO000497,ST000497,Improving,55,75,50,70,8,20,25,50,0.2
2026-07-30T21:22:50.604473,2026-07-30T21:22:50.604475,PRO000498,ST000498,Good,80,95,75,90,18,28,45,65,0.03
2026-07-30T21:22:50.604480,2026-07-30T21:22:50.604481,PRO000499,ST000499,Average,65,85,60,80,10,24,30,58,0.1
2026-07-30T21:22:50.604486,2026-07-30T21:22:50.604488,PRO000500,ST000500,Good,80,95,75,90,18,28,45,65,0.03
