created_at,updated_at,academic_record_id,student_id,semester_id,academic_year_id,credits_registered,credits_earned,sgpa,cgpa,failed_courses,backlog_courses,semester_result
2026-07-30T21:22:50.661172,2026-07-30T21:22:50.661175,AR000358,ST000358,SEM000007,AY000004,16.0,16.0,9.75,9.75,0,0,PASS
2026-07-30T21:22:50.661186,2026-07-30T21:22:50.661189,AR000359,ST000359,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.661201,2026-07-30T21:22:50.661204,AR000360,ST000360,SEM000007,AY000004,12.0,12.0,6.67,6.67,0,0,PASS
2026-07-30T21:22:50.661216,2026-07-30T21:22:50.661219,AR000361,ST000361,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661230,2026-07-30T21:22:50.661233,AR000362,ST000362,SEM000007,AY000004,16.0,16.0,9.25,9.25,0,0,PASS
2026-07-30T21:22:50.661242,2026-07-30T21:22:50.661245,AR000363,ST000363,SEM000007,AY000004,0,0,0.0,0.0,0,0,NOT_REGISTERED
2026-07-30T21:22:50.661256,2026-07-30T21:22:50.661259,AR000364,ST000364,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.661271,2026-07-30T21:22:50.661274,AR000365,ST000365,SEM000007,AY000004,16.0,0.0,0.0,0.0,4,4,FAIL
2026-07-30T21:22:50.661292,2026-07-30T21:22:50.661295,AR000366,ST000366,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.661310,2026-07-30T21:22:50.661313,AR000367,ST000367,SEM000007,AY000004,16.0,16.0,5.75,5.75,0,0,PASS
2026-07-30T21:22:50.661325,2026-07-30T21:22:50.661328,AR000368,ST000368,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661340,2026-07-30T21:22:50.661343,AR000369,ST000369,SEM000007,AY000004,8.0,0.0,0.0,0.0,2,2,PROMOTED
2026-07-30T21:22:50.661358,2026-07-30T21:22:50.661361,AR000370,ST000370,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.661373,2026-07-30T21:22:50.661376,AR000371,ST000371,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661388,2026-07-30T21:22:50.661391,AR000372,ST000372,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.661403,2026-07-30T21:22:50.661406,AR000373,ST000373,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.661417,2026-07-30T21:22:50.661420,AR000374,ST000374,SEM000007,AY000004,12.0,12.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.661432,2026-07-30T21:22:50.661435,AR000375,ST000375,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.661460,2026-07-30T21:22:50.661463,AR000376,ST000376,SEM000007,AY000004,16.0,4.0,1.5,1.5,3,3,FAIL
2026-07-30T21:22:50.661476,2026-07-30T21:22:50.661479,AR000377,ST000377,SEM000007,AY000004,16.0,16.0,4.75,4.75,0,0,PASS
2026-07-30T21:22:50.661491,2026-07-30T21:22:50.661494,AR000378,ST000378,SEM000007,AY000004,16.0,12.0,4.5,4.5,1,1,PROMOTED
2026-07-30T21:22:50.661505,2026-07-30T21:22:50.661508,AR000379,ST000379,SEM000007,AY000004,12.0,12.0,6.33,6.33,0,0,PASS
2026-07-30T21:22:50.661521,2026-07-30T21:22:50.661524,AR000380,ST000380,SEM000007,AY000004,16.0,4.0,1.25,1.25,3,3,FAIL
2026-07-30T21:22:50.661535,2026-07-30T21:22:50.661538,AR000381,ST000381,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.661550,2026-07-30T21:22:50.661553,AR000382,ST000382,SEM000007,AY000004,16.0,4.0,1.0,1.0,3,3,FAIL
2026-07-30T21:22:50.661565,2026-07-30T21:22:50.661568,AR000383,ST000383,SEM000007,AY000004,16.0,16.0,9.5,9.5,0,0,PASS
2026-07-30T21:22:50.661580,2026-07-30T21:22:50.661583,AR000384,ST000384,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.661594,2026-07-30T21:22:50.661597,AR000385,ST000385,SEM000007,AY000004,16.0,16.0,7.5,7.5,0,0,PASS
2026-07-30T21:22:50.661609,2026-07-30T21:22:50.661612,AR000386,ST000386,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.661639,2026-07-30T21:22:50.661642,AR000387,ST000387,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.661652,2026-07-30T21:22:50.661654,AR000388,ST000388,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.661664,2026-07-30T21:22:50.661666,AR000389,ST000389,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.661676,2026-07-30T21:22:50.661679,AR000390,ST000390,SEM000007,AY000004,16.0,16.0,7.75,7.75,0,0,PASS
2026-07-30T21:22:50.661689,2026-07-30T21:22:50.661692,AR000391,ST000391,SEM000007,AY000004,16.0,0.0,0.0,0.0,4,4,FAIL
2026-07-30T21:22:50.661702,2026-07-30T21:22:50.661704,AR000392,ST000392,SEM000007,AY000004,12.0,12.0,6.33,6.33,0,0,PASS
2026-07-30T21:22:50.661714,2026-07-30T21:22:50.661717,AR000393,ST000393,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.661727,2026-07-30T21:22:50.661729,AR000394,ST000394,SEM000007,AY000004,12.0,8.0,3.33,3.33,1,1,PROMOTED
2026-07-30T21:22:50.661739,2026-07-30T21:22:50.661742,AR000395,ST000395,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.661752,2026-07-30T21:22:50.661754,AR000396,ST000396,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661764,2026-07-30T21:22:50.661767,AR000397,ST000397,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.661777,2026-07-30T21:22:50.661780,AR000398,ST000398,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.661793,2026-07-30T21:22:50.661796,AR000399,ST000399,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661806,2026-07-30T21:22:50.661808,AR000400,ST000400,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.661818,2026-07-30T21:22:50.661823,AR000401,ST000401,SEM000007,AY000004,16.0,12.0,3.5,3.5,1,1,PROMOTED
2026-07-30T21:22:50.661835,2026-07-30T21:22:50.661838,AR000402,ST000402,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.661847,2026-07-30T21:22:50.661850,AR000403,ST000403,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.661863,2026-07-30T21:22:50.661865,AR000404,ST000404,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.661875,2026-07-30T21:22:50.661878,AR000405,ST000405,SEM000007,AY000004,12.0,12.0,6.67,6.67,0,0,PASS
2026-07-30T21:22:50.661887,2026-07-30T21:22:50.661890,AR000406,ST000406,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.661900,2026-07-30T21:22:50.661902,AR000407,ST000407,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.661912,2026-07-30T21:22:50.661915,AR000408,ST000408,SEM000007,AY000004,12.0,4.0,1.33,1.33,2,2,PROMOTED
2026-07-30T21:22:50.661925,2026-07-30T21:22:50.661928,AR000409,ST000409,SEM000007,AY000004,16.0,8.0,3.0,3.0,2,2,PROMOTED
2026-07-30T21:22:50.661938,2026-07-30T21:22:50.661940,AR000410,ST000410,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.661953,2026-07-30T21:22:50.661956,AR000411,ST000411,SEM000007,AY000004,12.0,12.0,6.33,6.33,0,0,PASS
2026-07-30T21:22:50.661966,2026-07-30T21:22:50.661968,AR000412,ST000412,SEM000007,AY000004,12.0,12.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.661978,2026-07-30T21:22:50.661981,AR000413,ST000413,SEM000007,AY000004,16.0,0.0,0.0,0.0,4,4,FAIL
2026-07-30T21:22:50.661991,2026-07-30T21:22:50.661993,AR000414,ST000414,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662003,2026-07-30T21:22:50.662005,AR000415,ST000415,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.662016,2026-07-30T21:22:50.662018,AR000416,ST000416,SEM000007,AY000004,12.0,4.0,1.33,1.33,2,2,PROMOTED
2026-07-30T21:22:50.662028,2026-07-30T21:22:50.662030,AR000417,ST000417,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.662040,2026-07-30T21:22:50.662043,AR000418,ST000418,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.662053,2026-07-30T21:22:50.662055,AR000419,ST000419,SEM000007,AY000004,16.0,16.0,8.75,8.75,0,0,PASS
2026-07-30T21:22:50.662068,2026-07-30T21:22:50.662070,AR000420,ST000420,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.662081,2026-07-30T21:22:50.662083,AR000421,ST000421,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.662093,2026-07-30T21:22:50.662107,AR000422,ST000422,SEM000007,AY000004,16.0,12.0,4.0,4.0,1,1,PROMOTED
2026-07-30T21:22:50.662120,2026-07-30T21:22:50.662123,AR000423,ST000423,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662133,2026-07-30T21:22:50.662135,AR000424,ST000424,SEM000007,AY000004,16.0,16.0,7.75,7.75,0,0,PASS
2026-07-30T21:22:50.662145,2026-07-30T21:22:50.662147,AR000425,ST000425,SEM000007,AY000004,12.0,12.0,6.33,6.33,0,0,PASS
2026-07-30T21:22:50.662157,2026-07-30T21:22:50.662160,AR000426,ST000426,SEM000007,AY000004,16.0,4.0,1.0,1.0,3,3,FAIL
2026-07-30T21:22:50.662170,2026-07-30T21:22:50.662173,AR000427,ST000427,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.662187,2026-07-30T21:22:50.662189,AR000428,ST000428,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.662199,2026-07-30T21:22:50.662202,AR000429,ST000429,SEM000007,AY000004,8.0,8.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.662215,2026-07-30T21:22:50.662218,AR000430,ST000430,SEM000007,AY000004,12.0,0.0,0.0,0.0,3,3,FAIL
2026-07-30T21:22:50.662228,2026-07-30T21:22:50.662231,AR000431,ST000431,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662240,2026-07-30T21:22:50.662243,AR000432,ST000432,SEM000007,AY000004,16.0,16.0,5.0,5.0,0,0,PASS
2026-07-30T21:22:50.662253,2026-07-30T21:22:50.662256,AR000433,ST000433,SEM000007,AY000004,16.0,8.0,2.5,2.5,2,2,PROMOTED
2026-07-30T21:22:50.662268,2026-07-30T21:22:50.662271,AR000434,ST000434,SEM000007,AY000004,8.0,4.0,2.0,2.0,1,1,PROMOTED
2026-07-30T21:22:50.662281,2026-07-30T21:22:50.662284,AR000435,ST000435,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.662294,2026-07-30T21:22:50.662296,AR000436,ST000436,SEM000007,AY000004,12.0,12.0,6.67,6.67,0,0,PASS
2026-07-30T21:22:50.662306,2026-07-30T21:22:50.662309,AR000437,ST000437,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.662319,2026-07-30T21:22:50.662321,AR000438,ST000438,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.662331,2026-07-30T21:22:50.662334,AR000439,ST000439,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.662344,2026-07-30T21:22:50.662346,AR000440,ST000440,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662356,2026-07-30T21:22:50.662359,AR000441,ST000441,SEM000007,AY000004,16.0,16.0,9.5,9.5,0,0,PASS
2026-07-30T21:22:50.662369,2026-07-30T21:22:50.662371,AR000442,ST000442,SEM000007,AY000004,16.0,12.0,5.0,5.0,1,1,PROMOTED
2026-07-30T21:22:50.662381,2026-07-30T21:22:50.662384,AR000443,ST000443,SEM000007,AY000004,16.0,8.0,3.25,3.25,2,2,PROMOTED
2026-07-30T21:22:50.662394,2026-07-30T21:22:50.662396,AR000444,ST000444,SEM000007,AY000004,16.0,16.0,9.25,9.25,0,0,PASS
2026-07-30T21:22:50.662406,2026-07-30T21:22:50.662409,AR000445,ST000445,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662419,2026-07-30T21:22:50.662421,AR000446,ST000446,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662431,2026-07-30T21:22:50.662433,AR000447,ST000447,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.662443,2026-07-30T21:22:50.662446,AR000448,ST000448,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.662455,2026-07-30T21:22:50.662458,AR000449,ST000449,SEM000007,AY000004,4.0,4.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662468,2026-07-30T21:22:50.662470,AR000450,ST000450,SEM000007,AY000004,16.0,8.0,2.0,2.0,2,2,PROMOTED
2026-07-30T21:22:50.662480,2026-07-30T21:22:50.662483,AR000451,ST000451,SEM000007,AY000004,16.0,16.0,4.75,4.75,0,0,PASS
2026-07-30T21:22:50.662493,2026-07-30T21:22:50.662498,AR000452,ST000452,SEM000007,AY000004,16.0,8.0,2.0,2.0,2,2,PROMOTED
2026-07-30T21:22:50.662509,2026-07-30T21:22:50.662511,AR000453,ST000453,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.662524,2026-07-30T21:22:50.662527,AR000454,ST000454,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662537,2026-07-30T21:22:50.662540,AR000455,ST000455,SEM000007,AY000004,16.0,16.0,8.75,8.75,0,0,PASS
2026-07-30T21:22:50.662550,2026-07-30T21:22:50.662552,AR000456,ST000456,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662562,2026-07-30T21:22:50.662565,AR000457,ST000457,SEM000007,AY000004,16.0,8.0,3.0,3.0,2,2,PROMOTED
2026-07-30T21:22:50.662575,2026-07-30T21:22:50.662577,AR000458,ST000458,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662587,2026-07-30T21:22:50.662590,AR000459,ST000459,SEM000007,AY000004,16.0,16.0,8.0,8.0,0,0,PASS
2026-07-30T21:22:50.662597,2026-07-30T21:22:50.662600,AR000460,ST000460,SEM000007,AY000004,0,0,0.0,0.0,0,0,NOT_REGISTERED
2026-07-30T21:22:50.662615,2026-07-30T21:22:50.662618,AR000461,ST000461,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.662629,2026-07-30T21:22:50.662631,AR000462,ST000462,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.662641,2026-07-30T21:22:50.662644,AR000463,ST000463,SEM000007,AY000004,16.0,16.0,7.75,7.75,0,0,PASS
2026-07-30T21:22:50.662654,2026-07-30T21:22:50.662656,AR000464,ST000464,SEM000007,AY000004,16.0,8.0,2.5,2.5,2,2,PROMOTED
2026-07-30T21:22:50.662666,2026-07-30T21:22:50.662669,AR000465,ST000465,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.662679,2026-07-30T21:22:50.662681,AR000466,ST000466,SEM000007,AY000004,12.0,12.0,6.67,6.67,0,0,PASS
2026-07-30T21:22:50.662688,2026-07-30T21:22:50.662691,AR000467,ST000467,SEM000007,AY000004,0,0,0.0,0.0,0,0,NOT_REGISTERED
2026-07-30T21:22:50.662701,2026-07-30T21:22:50.662703,AR000468,ST000468,SEM000007,AY000004,16.0,16.0,9.25,9.25,0,0,PASS
2026-07-30T21:22:50.662713,2026-07-30T21:22:50.662716,AR000469,ST000469,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.662726,2026-07-30T21:22:50.662728,AR000470,ST000470,SEM000007,AY000004,16.0,16.0,5.0,5.0,0,0,PASS
2026-07-30T21:22:50.662738,2026-07-30T21:22:50.662741,AR000471,ST000471,SEM000007,AY000004,16.0,12.0,3.75,3.75,1,1,PROMOTED
2026-07-30T21:22:50.662751,2026-07-30T21:22:50.662753,AR000472,ST000472,SEM000007,AY000004,16.0,0.0,0.0,0.0,4,4,FAIL
2026-07-30T21:22:50.662763,2026-07-30T21:22:50.662766,AR000473,ST000473,SEM000007,AY000004,16.0,16.0,6.75,6.75,0,0,PASS
2026-07-30T21:22:50.662776,2026-07-30T21:22:50.662779,AR000474,ST000474,SEM000007,AY000004,16.0,4.0,1.0,1.0,3,3,FAIL
2026-07-30T21:22:50.662788,2026-07-30T21:22:50.662791,AR000475,ST000475,SEM000007,AY000004,16.0,16.0,8.75,8.75,0,0,PASS
2026-07-30T21:22:50.662801,2026-07-30T21:22:50.662803,AR000476,ST000476,SEM000007,AY000004,16.0,16.0,7.25,7.25,0,0,PASS
2026-07-30T21:22:50.662814,2026-07-30T21:22:50.662816,AR000477,ST000477,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.662832,2026-07-30T21:22:50.662835,AR000478,ST000478,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662847,2026-07-30T21:22:50.662850,AR000479,ST000479,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.662863,2026-07-30T21:22:50.662865,AR000480,ST000480,SEM000007,AY000004,16.0,16.0,6.5,6.5,0,0,PASS
2026-07-30T21:22:50.662875,2026-07-30T21:22:50.662877,AR000481,ST000481,SEM000007,AY000004,16.0,16.0,7.5,7.5,0,0,PASS
2026-07-30T21:22:50.662887,2026-07-30T21:22:50.662890,AR000482,ST000482,SEM000007,AY000004,16.0,12.0,4.0,4.0,1,1,PROMOTED
2026-07-30T21:22:50.662900,2026-07-30T21:22:50.662902,AR000483,ST000483,SEM000007,AY000004,16.0,16.0,8.25,8.25,0,0,PASS
2026-07-30T21:22:50.662912,2026-07-30T21:22:50.662915,AR000484,ST000484,SEM000007,AY000004,16.0,16.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.662925,2026-07-30T21:22:50.662928,AR000485,ST000485,SEM000007,AY000004,16.0,16.0,7.0,7.0,0,0,PASS
2026-07-30T21:22:50.662938,2026-07-30T21:22:50.662940,AR000486,ST000486,SEM000007,AY000004,16.0,4.0,1.5,1.5,3,3,FAIL
2026-07-30T21:22:50.662950,2026-07-30T21:22:50.662953,AR000487,ST000487,SEM000007,AY000004,16.0,16.0,7.5,7.5,0,0,PASS
2026-07-30T21:22:50.662963,2026-07-30T21:22:50.662965,AR000488,ST000488,SEM000007,AY000004,16.0,0.0,0.0,0.0,4,4,FAIL
2026-07-30T21:22:50.662978,2026-07-30T21:22:50.662981,AR000489,ST000489,SEM000007,AY000004,12.0,12.0,6.0,6.0,0,0,PASS
2026-07-30T21:22:50.662991,2026-07-30T21:22:50.662993,AR000490,ST000490,SEM000007,AY000004,16.0,16.0,5.75,5.75,0,0,PASS
2026-07-30T21:22:50.663004,2026-07-30T21:22:50.663006,AR000491,ST000491,SEM000007,AY000004,16.0,4.0,1.25,1.25,3,3,FAIL
2026-07-30T21:22:50.663016,2026-07-30T21:22:50.663019,AR000492,ST000492,SEM000007,AY000004,16.0,16.0,9.5,9.5,0,0,PASS
2026-07-30T21:22:50.663029,2026-07-30T21:22:50.663031,AR000493,ST000493,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.663044,2026-07-30T21:22:50.663047,AR000494,ST000494,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.663058,2026-07-30T21:22:50.663060,AR000495,ST000495,SEM000007,AY000004,16.0,4.0,1.0,1.0,3,3,FAIL
2026-07-30T21:22:50.663070,2026-07-30T21:22:50.663073,AR000496,ST000496,SEM000007,AY000004,16.0,16.0,5.75,5.75,0,0,PASS
2026-07-30T21:22:50.663083,2026-07-30T21:22:50.663086,AR000497,ST000497,SEM000007,AY000004,16.0,16.0,6.25,6.25,0,0,PASS
2026-07-30T21:22:50.663114,2026-07-30T21:22:50.663118,AR000498,ST000498,SEM000007,AY000004,16.0,16.0,8.5,8.5,0,0,PASS
2026-07-30T21:22:50.663129,2026-07-30T21:22:50.663132,AR000499,ST000499,SEM000007,AY000004,12.0,12.0,6.33,6.33,0,0,PASS
2026-07-30T21:22:50.663140,2026-07-30T21:22:50.663142,AR000500,ST000500,SEM000007,AY000004,0,0,0.0,0.0,0,0,NOT_REGISTERED
