created_at,updated_at,registration_id,student_id,course_offering_id,mentor_id,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score
2026-07-30T21:22:50.621030,2026-07-30T21:22:50.621032,REG001007,ST000255,CO000027,MN000012,REGISTERED,False,72,66,58
2026-07-30T21:22:50.621037,2026-07-30T21:22:50.621039,REG001008,ST000255,CO000028,MN000013,CANCELLED,False,69,55,62
2026-07-30T21:22:50.621045,2026-07-30T21:22:50.621047,REG001009,ST000256,CO000025,MN000010,REGISTERED,False,88,84,90
2026-07-30T21:22:50.621053,2026-07-30T21:22:50.621054,REG001010,ST000256,CO000026,MN000011,REGISTERED,False,94,79,80
2026-07-30T21:22:50.621060,2026-07-30T21:22:50.621062,REG001011,ST000256,CO000027,MN000012,REGISTERED,False,82,75,77
2026-07-30T21:22:50.621067,2026-07-30T21:22:50.621069,REG001012,ST000256,CO000028,MN000013,REGISTERED,False,81,86,76
2026-07-30T21:22:50.621076,2026-07-30T21:22:50.621078,REG001013,ST000257,CO000025,MN000010,REGISTERED,False,56,53,51
2026-07-30T21:22:50.621085,2026-07-30T21:22:50.621086,REG001014,ST000257,CO000026,MN000011,REGISTERED,True,59,52,58
2026-07-30T21:22:50.621092,2026-07-30T21:22:50.621094,REG001015,ST000257,CO000027,MN000012,REGISTERED,False,60,60,61
2026-07-30T21:22:50.621115,2026-07-30T21:22:50.621119,REG001016,ST000257,CO000028,MN000013,REGISTERED,False,66,51,57
2026-07-30T21:22:50.621130,2026-07-30T21:22:50.621132,REG001017,ST000258,CO000025,MN000010,REGISTERED,False,60,52,65
2026-07-30T21:22:50.621142,2026-07-30T21:22:50.621146,REG001018,ST000258,CO000026,MN000011,REGISTERED,False,66,70,62
2026-07-30T21:22:50.621158,2026-07-30T21:22:50.621161,REG001019,ST000258,CO000027,MN000012,REGISTERED,False,75,55,65
2026-07-30T21:22:50.621170,2026-07-30T21:22:50.621173,REG001020,ST000258,CO000028,MN000013,REGISTERED,False,71,52,64
2026-07-30T21:22:50.621184,2026-07-30T21:22:50.621187,REG001021,ST000259,CO000025,MN000010,CANCELLED,False,56,60,48
2026-07-30T21:22:50.621202,2026-07-30T21:22:50.621205,REG001022,ST000259,CO000026,MN000011,REGISTERED,False,40,45,41
2026-07-30T21:22:50.621216,2026-07-30T21:22:50.621219,REG001023,ST000259,CO000027,MN000012,REGISTERED,False,48,49,46
2026-07-30T21:22:50.621229,2026-07-30T21:22:50.621233,REG001024,ST000259,CO000028,MN000013,REGISTERED,False,61,42,46
2026-07-30T21:22:50.621242,2026-07-30T21:22:50.621245,REG001025,ST000260,CO000025,MN000010,REGISTERED,True,72,67,65
2026-07-30T21:22:50.621253,2026-07-30T21:22:50.621256,REG001026,ST000260,CO000026,MN000011,REGISTERED,False,62,63,55
2026-07-30T21:22:50.621264,2026-07-30T21:22:50.621267,REG001027,ST000260,CO000027,MN000012,REGISTERED,False,70,68,64
2026-07-30T21:22:50.621276,2026-07-30T21:22:50.621279,REG001028,ST000260,CO000028,MN000013,REGISTERED,False,58,50,63
2026-07-30T21:22:50.621289,2026-07-30T21:22:50.621292,REG001029,ST000261,CO000025,MN000010,REGISTERED,False,55,57,63
2026-07-30T21:22:50.621300,2026-07-30T21:22:50.621303,REG001030,ST000261,CO000026,MN000011,REGISTERED,False,67,50,61
2026-07-30T21:22:50.621312,2026-07-30T21:22:50.621318,REG001031,ST000261,CO000027,MN000012,REGISTERED,True,67,62,59
2026-07-30T21:22:50.621328,2026-07-30T21:22:50.621330,REG001032,ST000261,CO000028,MN000013,REGISTERED,False,74,69,61
2026-07-30T21:22:50.621340,2026-07-30T21:22:50.621343,REG001033,ST000262,CO000025,MN000010,REGISTERED,True,64,44,49
2026-07-30T21:22:50.621352,2026-07-30T21:22:50.621356,REG001034,ST000262,CO000026,MN000011,REGISTERED,False,44,49,46
2026-07-30T21:22:50.621368,2026-07-30T21:22:50.621371,REG001035,ST000262,CO000027,MN000012,REGISTERED,False,57,44,44
2026-07-30T21:22:50.621385,2026-07-30T21:22:50.621390,REG001036,ST000262,CO000028,MN000013,REGISTERED,True,58,50,43
2026-07-30T21:22:50.621406,2026-07-30T21:22:50.621410,REG001037,ST000263,CO000025,MN000010,REGISTERED,False,71,69,68
2026-07-30T21:22:50.621419,2026-07-30T21:22:50.621422,REG001038,ST000263,CO000026,MN000011,REGISTERED,False,68,72,69
2026-07-30T21:22:50.621431,2026-07-30T21:22:50.621433,REG001039,ST000263,CO000027,MN000012,REGISTERED,False,72,73,63
2026-07-30T21:22:50.621445,2026-07-30T21:22:50.621447,REG001040,ST000263,CO000028,MN000013,REGISTERED,False,76,70,72
2026-07-30T21:22:50.621463,2026-07-30T21:22:50.621466,REG001041,ST000264,CO000025,MN000010,REGISTERED,False,86,76,92
2026-07-30T21:22:50.621478,2026-07-30T21:22:50.621482,REG001042,ST000264,CO000026,MN000011,REGISTERED,False,86,84,77
2026-07-30T21:22:50.621498,2026-07-30T21:22:50.621502,REG001043,ST000264,CO000027,MN000012,REGISTERED,False,82,80,86
2026-07-30T21:22:50.621516,2026-07-30T21:22:50.621521,REG001044,ST000264,CO000028,MN000013,REGISTERED,False,93,75,87
2026-07-30T21:22:50.621539,2026-07-30T21:22:50.621542,REG001045,ST000265,CO000025,MN000010,REGISTERED,False,78,71,66
2026-07-30T21:22:50.621550,2026-07-30T21:22:50.621553,REG001046,ST000265,CO000026,MN000011,REGISTERED,False,76,63,74
2026-07-30T21:22:50.621569,2026-07-30T21:22:50.621575,REG001047,ST000265,CO000027,MN000012,REGISTERED,False,82,80,72
2026-07-30T21:22:50.621583,2026-07-30T21:22:50.621585,REG001048,ST000265,CO000028,MN000013,REGISTERED,False,67,68,57
2026-07-30T21:22:50.621592,2026-07-30T21:22:50.621594,REG001049,ST000266,CO000025,MN000010,REGISTERED,False,66,67,64
2026-07-30T21:22:50.621600,2026-07-30T21:22:50.621602,REG001050,ST000266,CO000026,MN000011,REGISTERED,False,75,70,60
2026-07-30T21:22:50.621608,2026-07-30T21:22:50.621609,REG001051,ST000266,CO000027,MN000012,REGISTERED,False,75,68,62
2026-07-30T21:22:50.621634,2026-07-30T21:22:50.621641,REG001052,ST000266,CO000028,MN000013,REGISTERED,False,62,65,57
2026-07-30T21:22:50.621676,2026-07-30T21:22:50.621680,REG001053,ST000267,CO000025,MN000010,REGISTERED,False,96,94,96
2026-07-30T21:22:50.621693,2026-07-30T21:22:50.621696,REG001054,ST000267,CO000026,MN000011,REGISTERED,False,93,91,99
2026-07-30T21:22:50.621708,2026-07-30T21:22:50.621712,REG001055,ST000267,CO000027,MN000012,REGISTERED,False,91,95,99
2026-07-30T21:22:50.621725,2026-07-30T21:22:50.621729,REG001056,ST000267,CO000028,MN000013,REGISTERED,False,95,91,96
2026-07-30T21:22:50.621745,2026-07-30T21:22:50.621756,REG001057,ST000268,CO000025,MN000010,REGISTERED,False,73,75,79
2026-07-30T21:22:50.621770,2026-07-30T21:22:50.621774,REG001058,ST000268,CO000026,MN000011,REGISTERED,False,67,69,70
2026-07-30T21:22:50.621786,2026-07-30T21:22:50.621790,REG001059,ST000268,CO000027,MN000012,REGISTERED,False,79,77,68
2026-07-30T21:22:50.621802,2026-07-30T21:22:50.621805,REG001060,ST000268,CO000028,MN000013,REGISTERED,False,76,71,78
2026-07-30T21:22:50.621826,2026-07-30T21:22:50.621829,REG001061,ST000269,CO000025,MN000010,REGISTERED,False,41,37,27
2026-07-30T21:22:50.621842,2026-07-30T21:22:50.621846,REG001062,ST000269,CO000026,MN000011,REGISTERED,False,43,40,50
2026-07-30T21:22:50.621858,2026-07-30T21:22:50.621861,REG001063,ST000269,CO000027,MN000012,REGISTERED,True,64,54,50
2026-07-30T21:22:50.621876,2026-07-30T21:22:50.621879,REG001064,ST000269,CO000028,MN000013,REGISTERED,False,55,37,46
2026-07-30T21:22:50.621896,2026-07-30T21:22:50.621900,REG001065,ST000270,CO000025,MN000010,REGISTERED,False,100,96,91
2026-07-30T21:22:50.621913,2026-07-30T21:22:50.621916,REG001066,ST000270,CO000026,MN000011,REGISTERED,False,96,96,91
2026-07-30T21:22:50.621932,2026-07-30T21:22:50.621939,REG001067,ST000270,CO000027,MN000012,REGISTERED,False,96,90,96
2026-07-30T21:22:50.621974,2026-07-30T21:22:50.621982,REG001068,ST000270,CO000028,MN000013,REGISTERED,False,96,99,100
2026-07-30T21:22:50.622030,2026-07-30T21:22:50.622044,REG001069,ST000271,CO000025,MN000010,REGISTERED,False,80,83,89
2026-07-30T21:22:50.622080,2026-07-30T21:22:50.622093,REG001070,ST000271,CO000026,MN000011,REGISTERED,False,95,75,85
2026-07-30T21:22:50.622221,2026-07-30T21:22:50.622235,REG001071,ST000271,CO000027,MN000012,REGISTERED,False,91,84,83
2026-07-30T21:22:50.622259,2026-07-30T21:22:50.622265,REG001072,ST000271,CO000028,MN000013,REGISTERED,False,94,81,92
2026-07-30T21:22:50.622283,2026-07-30T21:22:50.622288,REG001073,ST000272,CO000025,MN000010,REGISTERED,False,78,69,67
2026-07-30T21:22:50.622314,2026-07-30T21:22:50.622325,REG001074,ST000272,CO000026,MN000011,REGISTERED,False,80,68,73
2026-07-30T21:22:50.622354,2026-07-30T21:22:50.622364,REG001075,ST000272,CO000027,MN000012,REGISTERED,False,84,68,73
2026-07-30T21:22:50.622397,2026-07-30T21:22:50.622412,REG001076,ST000272,CO000028,MN000013,REGISTERED,False,82,79,74
2026-07-30T21:22:50.622443,2026-07-30T21:22:50.622448,REG001077,ST000273,CO000025,MN000010,REGISTERED,False,95,99,96
2026-07-30T21:22:50.622464,2026-07-30T21:22:50.622468,REG001078,ST000273,CO000026,MN000011,REGISTERED,False,94,92,96
2026-07-30T21:22:50.622492,2026-07-30T21:22:50.622497,REG001079,ST000273,CO000027,MN000012,REGISTERED,False,93,93,87
2026-07-30T21:22:50.622522,2026-07-30T21:22:50.622529,REG001080,ST000273,CO000028,MN000013,REGISTERED,False,98,96,85
2026-07-30T21:22:50.622553,2026-07-30T21:22:50.622562,REG001081,ST000274,CO000025,MN000010,REGISTERED,False,71,66,57
2026-07-30T21:22:50.622584,2026-07-30T21:22:50.622624,REG001082,ST000274,CO000026,MN000011,REGISTERED,False,66,68,62
2026-07-30T21:22:50.622659,2026-07-30T21:22:50.622667,REG001083,ST000274,CO000027,MN000012,REGISTERED,False,76,75,75
2026-07-30T21:22:50.622694,2026-07-30T21:22:50.622703,REG001084,ST000274,CO000028,MN000013,REGISTERED,False,82,68,77
2026-07-30T21:22:50.622740,2026-07-30T21:22:50.622749,REG001085,ST000275,CO000025,MN000010,REGISTERED,False,49,38,41
2026-07-30T21:22:50.622779,2026-07-30T21:22:50.622787,REG001086,ST000275,CO000026,MN000011,REGISTERED,False,65,45,50
2026-07-30T21:22:50.622816,2026-07-30T21:22:50.622825,REG001087,ST000275,CO000027,MN000012,REGISTERED,False,49,37,35
2026-07-30T21:22:50.622853,2026-07-30T21:22:50.622860,REG001088,ST000275,CO000028,MN000013,REGISTERED,True,54,49,47
2026-07-30T21:22:50.622892,2026-07-30T21:22:50.622901,REG001089,ST000276,CO000025,MN000010,CANCELLED,False,68,63,68
2026-07-30T21:22:50.622931,2026-07-30T21:22:50.622938,REG001090,ST000276,CO000026,MN000011,CANCELLED,False,82,64,72
2026-07-30T21:22:50.622970,2026-07-30T21:22:50.622979,REG001091,ST000276,CO000027,MN000012,CANCELLED,False,79,65,72
2026-07-30T21:22:50.623006,2026-07-30T21:22:50.623014,REG001092,ST000276,CO000028,MN000013,REGISTERED,False,80,69,71
2026-07-30T21:22:50.623046,2026-07-30T21:22:50.623054,REG001093,ST000277,CO000025,MN000010,REGISTERED,False,57,51,64
2026-07-30T21:22:50.623082,2026-07-30T21:22:50.623091,REG001094,ST000277,CO000026,MN000011,REGISTERED,False,71,56,61
2026-07-30T21:22:50.623143,2026-07-30T21:22:50.623153,REG001095,ST000277,CO000027,MN000012,REGISTERED,True,55,60,55
2026-07-30T21:22:50.623183,2026-07-30T21:22:50.623191,REG001096,ST000277,CO000028,MN000013,REGISTERED,False,57,62,56
2026-07-30T21:22:50.623223,2026-07-30T21:22:50.623231,REG001097,ST000278,CO000025,MN000010,REGISTERED,False,70,66,67
2026-07-30T21:22:50.623260,2026-07-30T21:22:50.623268,REG001098,ST000278,CO000026,MN000011,REGISTERED,False,72,70,63
2026-07-30T21:22:50.623299,2026-07-30T21:22:50.623306,REG001099,ST000278,CO000027,MN000012,REGISTERED,False,79,63,78
2026-07-30T21:22:50.623334,2026-07-30T21:22:50.623342,REG001100,ST000278,CO000028,MN000013,REGISTERED,False,74,75,76
2026-07-30T21:22:50.623373,2026-07-30T21:22:50.623380,REG001101,ST000279,CO000025,MN000010,REGISTERED,False,84,69,70
2026-07-30T21:22:50.623410,2026-07-30T21:22:50.623418,REG001102,ST000279,CO000026,MN000011,REGISTERED,False,72,61,57
2026-07-30T21:22:50.623445,2026-07-30T21:22:50.623452,REG001103,ST000279,CO000027,MN000012,REGISTERED,False,69,64,76
2026-07-30T21:22:50.623480,2026-07-30T21:22:50.623487,REG001104,ST000279,CO000028,MN000013,REGISTERED,False,83,67,80
2026-07-30T21:22:50.623523,2026-07-30T21:22:50.623533,REG001105,ST000280,CO000025,MN000010,REGISTERED,True,63,51,59
2026-07-30T21:22:50.623562,2026-07-30T21:22:50.623570,REG001106,ST000280,CO000026,MN000011,REGISTERED,False,63,67,57
2026-07-30T21:22:50.623615,2026-07-30T21:22:50.623624,REG001107,ST000280,CO000027,MN000012,CANCELLED,False,66,70,53
2026-07-30T21:22:50.623673,2026-07-30T21:22:50.623683,REG001108,ST000280,CO000028,MN000013,REGISTERED,True,71,66,64
2026-07-30T21:22:50.623707,2026-07-30T21:22:50.623712,REG001109,ST000281,CO000025,MN000010,REGISTERED,False,89,87,86
2026-07-30T21:22:50.623735,2026-07-30T21:22:50.623741,REG001110,ST000281,CO000026,MN000011,REGISTERED,False,88,78,91
2026-07-30T21:22:50.623767,2026-07-30T21:22:50.623773,REG001111,ST000281,CO000027,MN000012,REGISTERED,False,80,84,73
2026-07-30T21:22:50.623791,2026-07-30T21:22:50.623798,REG001112,ST000281,CO000028,MN000013,CANCELLED,False,87,89,88
2026-07-30T21:22:50.623816,2026-07-30T21:22:50.623823,REG001113,ST000282,CO000025,MN000010,REGISTERED,False,58,63,52
2026-07-30T21:22:50.623841,2026-07-30T21:22:50.623846,REG001114,ST000282,CO000026,MN000011,REGISTERED,False,69,66,55
2026-07-30T21:22:50.623863,2026-07-30T21:22:50.623868,REG001115,ST000282,CO000027,MN000012,REGISTERED,False,58,60,51
2026-07-30T21:22:50.623887,2026-07-30T21:22:50.623892,REG001116,ST000282,CO000028,MN000013,CANCELLED,False,62,52,59
2026-07-30T21:22:50.623919,2026-07-30T21:22:50.623925,REG001117,ST000283,CO000025,MN000010,REGISTERED,False,65,55,50
2026-07-30T21:22:50.623944,2026-07-30T21:22:50.623949,REG001118,ST000283,CO000026,MN000011,REGISTERED,False,43,40,48
2026-07-30T21:22:50.623967,2026-07-30T21:22:50.623973,REG001119,ST000283,CO000027,MN000012,REGISTERED,True,58,60,47
2026-07-30T21:22:50.623991,2026-07-30T21:22:50.623996,REG001120,ST000283,CO000028,MN000013,REGISTERED,False,44,45,30
2026-07-30T21:22:50.624016,2026-07-30T21:22:50.624022,REG001121,ST000284,CO000025,MN000010,REGISTERED,False,81,62,78
2026-07-30T21:22:50.624040,2026-07-30T21:22:50.624046,REG001122,ST000284,CO000026,MN000011,REGISTERED,False,68,70,71
2026-07-30T21:22:50.624064,2026-07-30T21:22:50.624070,REG001123,ST000284,CO000027,MN000012,REGISTERED,False,65,69,58
2026-07-30T21:22:50.624138,2026-07-30T21:22:50.624148,REG001124,ST000284,CO000028,MN000013,REGISTERED,False,79,79,75
2026-07-30T21:22:50.624184,2026-07-30T21:22:50.624193,REG001125,ST000285,CO000025,MN000010,REGISTERED,False,91,95,86
2026-07-30T21:22:50.624220,2026-07-30T21:22:50.624229,REG001126,ST000285,CO000026,MN000011,REGISTERED,False,100,99,87
2026-07-30T21:22:50.624250,2026-07-30T21:22:50.624256,REG001127,ST000285,CO000027,MN000012,REGISTERED,False,97,97,92
2026-07-30T21:22:50.624281,2026-07-30T21:22:50.624288,REG001128,ST000285,CO000028,MN000013,REGISTERED,False,95,100,95
2026-07-30T21:22:50.624313,2026-07-30T21:22:50.624321,REG001129,ST000286,CO000025,MN000010,REGISTERED,True,33,20,34
2026-07-30T21:22:50.624342,2026-07-30T21:22:50.624350,REG001130,ST000286,CO000026,MN000011,REGISTERED,False,40,39,31
2026-07-30T21:22:50.624373,2026-07-30T21:22:50.624380,REG001131,ST000286,CO000027,MN000012,REGISTERED,False,20,24,21
2026-07-30T21:22:50.624401,2026-07-30T21:22:50.624407,REG001132,ST000286,CO000028,MN000013,CANCELLED,False,29,22,26
2026-07-30T21:22:50.624435,2026-07-30T21:22:50.624453,REG001133,ST000287,CO000025,MN000010,REGISTERED,False,86,82,92
2026-07-30T21:22:50.624479,2026-07-30T21:22:50.624491,REG001134,ST000287,CO000026,MN000011,REGISTERED,False,87,88,86
2026-07-30T21:22:50.624542,2026-07-30T21:22:50.624549,REG001135,ST000287,CO000027,MN000012,REGISTERED,False,80,79,90
2026-07-30T21:22:50.624571,2026-07-30T21:22:50.624578,REG001136,ST000287,CO000028,MN000013,REGISTERED,False,87,81,80
2026-07-30T21:22:50.624617,2026-07-30T21:22:50.624627,REG001137,ST000288,CO000025,MN000010,REGISTERED,False,92,78,84
2026-07-30T21:22:50.624650,2026-07-30T21:22:50.624656,REG001138,ST000288,CO000026,MN000011,REGISTERED,False,86,77,88
2026-07-30T21:22:50.624679,2026-07-30T21:22:50.624686,REG001139,ST000288,CO000027,MN000012,REGISTERED,False,81,85,71
2026-07-30T21:22:50.624706,2026-07-30T21:22:50.624711,REG001140,ST000288,CO000028,MN000013,REGISTERED,False,84,82,92
2026-07-30T21:22:50.624731,2026-07-30T21:22:50.624737,REG001141,ST000289,CO000025,MN000010,REGISTERED,True,45,37,39
2026-07-30T21:22:50.624755,2026-07-30T21:22:50.624761,REG001142,ST000289,CO000026,MN000011,REGISTERED,False,44,42,34
2026-07-30T21:22:50.624779,2026-07-30T21:22:50.624785,REG001143,ST000289,CO000027,MN000012,CANCELLED,False,50,50,41
2026-07-30T21:22:50.624804,2026-07-30T21:22:50.624810,REG001144,ST000289,CO000028,MN000013,CANCELLED,False,50,39,44
2026-07-30T21:22:50.624829,2026-07-30T21:22:50.624835,REG001145,ST000290,CO000025,MN000010,REGISTERED,False,89,78,81
2026-07-30T21:22:50.624853,2026-07-30T21:22:50.624859,REG001146,ST000290,CO000026,MN000011,REGISTERED,False,82,77,80
2026-07-30T21:22:50.624877,2026-07-30T21:22:50.624882,REG001147,ST000290,CO000027,MN000012,REGISTERED,False,83,79,92
2026-07-30T21:22:50.624901,2026-07-30T21:22:50.624907,REG001148,ST000290,CO000028,MN000013,REGISTERED,False,88,85,79
2026-07-30T21:22:50.624933,2026-07-30T21:22:50.624939,REG001149,ST000291,CO000025,MN000010,REGISTERED,False,91,81,86
2026-07-30T21:22:50.624957,2026-07-30T21:22:50.624962,REG001150,ST000291,CO000026,MN000011,REGISTERED,False,81,86,80
2026-07-30T21:22:50.624980,2026-07-30T21:22:50.624985,REG001151,ST000291,CO000027,MN000012,REGISTERED,False,83,83,77
2026-07-30T21:22:50.625004,2026-07-30T21:22:50.625009,REG001152,ST000291,CO000028,MN000013,REGISTERED,False,92,90,90
2026-07-30T21:22:50.625029,2026-07-30T21:22:50.625034,REG001153,ST000292,CO000025,MN000010,REGISTERED,False,88,85,75
2026-07-30T21:22:50.625051,2026-07-30T21:22:50.625057,REG001154,ST000292,CO000026,MN000011,REGISTERED,False,80,83,79
2026-07-30T21:22:50.625075,2026-07-30T21:22:50.625080,REG001155,ST000292,CO000027,MN000012,REGISTERED,False,88,79,87
2026-07-30T21:22:50.625111,2026-07-30T21:22:50.625118,REG001156,ST000292,CO000028,MN000013,REGISTERED,False,90,77,79
2026-07-30T21:22:50.625139,2026-07-30T21:22:50.625144,REG001157,ST000293,CO000025,MN000010,REGISTERED,False,88,83,84
2026-07-30T21:22:50.625163,2026-07-30T21:22:50.625168,REG001158,ST000293,CO000026,MN000011,REGISTERED,False,83,86,90
2026-07-30T21:22:50.625187,2026-07-30T21:22:50.625198,REG001159,ST000293,CO000027,MN000012,REGISTERED,False,80,84,80
2026-07-30T21:22:50.625219,2026-07-30T21:22:50.625224,REG001160,ST000293,CO000028,MN000013,REGISTERED,False,94,85,80
2026-07-30T21:22:50.625244,2026-07-30T21:22:50.625250,REG001161,ST000294,CO000025,MN000010,REGISTERED,False,50,40,35
2026-07-30T21:22:50.625268,2026-07-30T21:22:50.625273,REG001162,ST000294,CO000026,MN000011,REGISTERED,False,44,26,35
2026-07-30T21:22:50.625291,2026-07-30T21:22:50.625296,REG001163,ST000294,CO000027,MN000012,CANCELLED,False,23,25,30
2026-07-30T21:22:50.625313,2026-07-30T21:22:50.625318,REG001164,ST000294,CO000028,MN000013,CANCELLED,False,40,45,32
2026-07-30T21:22:50.625338,2026-07-30T21:22:50.625343,REG001165,ST000295,CO000025,MN000010,REGISTERED,False,74,78,59
2026-07-30T21:22:50.625362,2026-07-30T21:22:50.625367,REG001166,ST000295,CO000026,MN000011,REGISTERED,False,71,61,62
2026-07-30T21:22:50.625385,2026-07-30T21:22:50.625391,REG001167,ST000295,CO000027,MN000012,REGISTERED,False,75,76,73
2026-07-30T21:22:50.625409,2026-07-30T21:22:50.625415,REG001168,ST000295,CO000028,MN000013,CANCELLED,False,66,70,53
2026-07-30T21:22:50.625434,2026-07-30T21:22:50.625440,REG001169,ST000296,CO000025,MN000010,REGISTERED,False,63,64,62
2026-07-30T21:22:50.625458,2026-07-30T21:22:50.625464,REG001170,ST000296,CO000026,MN000011,REGISTERED,False,57,59,57
2026-07-30T21:22:50.625482,2026-07-30T21:22:50.625488,REG001171,ST000296,CO000027,MN000012,REGISTERED,False,68,50,63
2026-07-30T21:22:50.625506,2026-07-30T21:22:50.625512,REG001172,ST000296,CO000028,MN000013,REGISTERED,False,61,51,48
2026-07-30T21:22:50.625532,2026-07-30T21:22:50.625537,REG001173,ST000297,CO000025,MN000010,REGISTERED,False,87,76,77
2026-07-30T21:22:50.625554,2026-07-30T21:22:50.625559,REG001174,ST000297,CO000026,MN000011,REGISTERED,False,80,84,88
2026-07-30T21:22:50.625586,2026-07-30T21:22:50.625594,REG001175,ST000297,CO000027,MN000012,REGISTERED,False,81,81,77
2026-07-30T21:22:50.625631,2026-07-30T21:22:50.625640,REG001176,ST000297,CO000028,MN000013,REGISTERED,False,95,88,81
2026-07-30T21:22:50.625667,2026-07-30T21:22:50.625676,REG001177,ST000298,CO000025,MN000010,REGISTERED,False,76,80,67
2026-07-30T21:22:50.625941,2026-07-30T21:22:50.625951,REG001178,ST000298,CO000026,MN000011,REGISTERED,False,71,67,73
2026-07-30T21:22:50.625982,2026-07-30T21:22:50.625989,REG001179,ST000298,CO000027,MN000012,REGISTERED,False,67,63,77
2026-07-30T21:22:50.626025,2026-07-30T21:22:50.626032,REG001180,ST000298,CO000028,MN000013,REGISTERED,False,82,75,68
2026-07-30T21:22:50.626061,2026-07-30T21:22:50.626067,REG001181,ST000299,CO000025,MN000010,REGISTERED,False,41,42,47
2026-07-30T21:22:50.626092,2026-07-30T21:22:50.626115,REG001182,ST000299,CO000026,MN000011,REGISTERED,True,64,57,49
2026-07-30T21:22:50.626147,2026-07-30T21:22:50.626157,REG001183,ST000299,CO000027,MN000012,REGISTERED,False,53,44,46
2026-07-30T21:22:50.626183,2026-07-30T21:22:50.626198,REG001184,ST000299,CO000028,MN000013,REGISTERED,False,55,57,45
2026-07-30T21:22:50.626232,2026-07-30T21:22:50.626239,REG001185,ST000300,CO000025,MN000010,REGISTERED,False,95,78,81
2026-07-30T21:22:50.626266,2026-07-30T21:22:50.626271,REG001186,ST000300,CO000026,MN000011,REGISTERED,False,83,81,70
2026-07-30T21:22:50.626282,2026-07-30T21:22:50.626285,REG001187,ST000300,CO000027,MN000012,REGISTERED,False,80,77,89
2026-07-30T21:22:50.626295,2026-07-30T21:22:50.626298,REG001188,ST000300,CO000028,MN000013,REGISTERED,False,94,80,90
2026-07-30T21:22:50.626310,2026-07-30T21:22:50.626313,REG001189,ST000301,CO000025,MN000010,REGISTERED,False,94,90,80
2026-07-30T21:22:50.626323,2026-07-30T21:22:50.626327,REG001190,ST000301,CO000026,MN000011,REGISTERED,False,90,81,87
2026-07-30T21:22:50.626337,2026-07-30T21:22:50.626340,REG001191,ST000301,CO000027,MN000012,REGISTERED,False,91,78,84
2026-07-30T21:22:50.626350,2026-07-30T21:22:50.626353,REG001192,ST000301,CO000028,MN000013,REGISTERED,False,94,87,86
2026-07-30T21:22:50.626364,2026-07-30T21:22:50.626367,REG001193,ST000302,CO000025,MN000010,REGISTERED,False,93,82,84
2026-07-30T21:22:50.626378,2026-07-30T21:22:50.626381,REG001194,ST000302,CO000026,MN000011,REGISTERED,False,85,86,83
2026-07-30T21:22:50.626391,2026-07-30T21:22:50.626394,REG001195,ST000302,CO000027,MN000012,REGISTERED,False,84,75,79
2026-07-30T21:22:50.626404,2026-07-30T21:22:50.626407,REG001196,ST000302,CO000028,MN000013,REGISTERED,False,86,88,92
2026-07-30T21:22:50.626418,2026-07-30T21:22:50.626421,REG001197,ST000303,CO000025,MN000010,REGISTERED,False,91,85,79
2026-07-30T21:22:50.626431,2026-07-30T21:22:50.626435,REG001198,ST000303,CO000026,MN000011,REGISTERED,False,83,82,70
2026-07-30T21:22:50.626445,2026-07-30T21:22:50.626448,REG001199,ST000303,CO000027,MN000012,REGISTERED,False,94,84,88
2026-07-30T21:22:50.626458,2026-07-30T21:22:50.626461,REG001200,ST000303,CO000028,MN000013,REGISTERED,False,87,87,80
2026-07-30T21:22:50.626473,2026-07-30T21:22:50.626476,REG001201,ST000304,CO000025,MN000010,REGISTERED,False,61,64,62
2026-07-30T21:22:50.626486,2026-07-30T21:22:50.626489,REG001202,ST000304,CO000026,MN000011,REGISTERED,False,59,53,45
2026-07-30T21:22:50.626500,2026-07-30T21:22:50.626503,REG001203,ST000304,CO000027,MN000012,REGISTERED,False,73,55,62
2026-07-30T21:22:50.626513,2026-07-30T21:22:50.626516,REG001204,ST000304,CO000028,MN000013,REGISTERED,False,74,67,63
2026-07-30T21:22:50.626527,2026-07-30T21:22:50.626530,REG001205,ST000305,CO000025,MN000010,REGISTERED,False,65,59,50
2026-07-30T21:22:50.626540,2026-07-30T21:22:50.626543,REG001206,ST000305,CO000026,MN000011,REGISTERED,False,64,58,51
2026-07-30T21:22:50.626553,2026-07-30T21:22:50.626556,REG001207,ST000305,CO000027,MN000012,REGISTERED,True,70,57,62
2026-07-30T21:22:50.626567,2026-07-30T21:22:50.626570,REG001208,ST000305,CO000028,MN000013,REGISTERED,False,56,50,59
2026-07-30T21:22:50.626581,2026-07-30T21:22:50.626584,REG001209,ST000306,CO000025,MN000010,REGISTERED,False,75,61,62
2026-07-30T21:22:50.626601,2026-07-30T21:22:50.626604,REG001210,ST000306,CO000026,MN000011,REGISTERED,False,62,64,65
2026-07-30T21:22:50.626614,2026-07-30T21:22:50.626617,REG001211,ST000306,CO000027,MN000012,REGISTERED,True,65,60,57
2026-07-30T21:22:50.626631,2026-07-30T21:22:50.626635,REG001212,ST000306,CO000028,MN000013,REGISTERED,False,66,56,59
2026-07-30T21:22:50.626661,2026-07-30T21:22:50.626664,REG001213,ST000307,CO000025,MN000010,CANCELLED,False,43,40,35
