created_at,updated_at,marks_id,registration_id,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_registered,credits_earned,result
2026-07-30T21:22:50.644295,2026-07-30T21:22:50.644297,MK000907,REG000981,18,52,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644304,2026-07-30T21:22:50.644306,MK000908,REG000982,20,33,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644313,2026-07-30T21:22:50.644315,MK000909,REG000983,20,47,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644326,2026-07-30T21:22:50.644328,MK000910,REG000985,12,16,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644336,2026-07-30T21:22:50.644338,MK000911,REG000986,4,25,29,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644346,2026-07-30T21:22:50.644348,MK000912,REG000987,7,20,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644355,2026-07-30T21:22:50.644357,MK000913,REG000988,10,37,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644364,2026-07-30T21:22:50.644366,MK000914,REG000989,4,21,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644373,2026-07-30T21:22:50.644375,MK000915,REG000990,4,16,20,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644382,2026-07-30T21:22:50.644384,MK000916,REG000991,9,24,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644391,2026-07-30T21:22:50.644393,MK000917,REG000992,4,30,34,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644401,2026-07-30T21:22:50.644403,MK000918,REG000993,15,42,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644410,2026-07-30T21:22:50.644412,MK000919,REG000994,11,35,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644419,2026-07-30T21:22:50.644421,MK000920,REG000995,9,41,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644428,2026-07-30T21:22:50.644430,MK000921,REG000996,15,36,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644437,2026-07-30T21:22:50.644439,MK000922,REG000997,3,28,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644447,2026-07-30T21:22:50.644449,MK000923,REG000998,12,23,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644456,2026-07-30T21:22:50.644458,MK000924,REG000999,10,18,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644465,2026-07-30T21:22:50.644467,MK000925,REG001000,0,22,22,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644474,2026-07-30T21:22:50.644476,MK000926,REG001001,13,31,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644483,2026-07-30T21:22:50.644485,MK000927,REG001002,21,51,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644492,2026-07-30T21:22:50.644494,MK000928,REG001003,14,42,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644501,2026-07-30T21:22:50.644506,MK000929,REG001004,11,31,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644513,2026-07-30T21:22:50.644515,MK000930,REG001005,19,27,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644522,2026-07-30T21:22:50.644524,MK000931,REG001007,15,48,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644532,2026-07-30T21:22:50.644534,MK000932,REG001009,28,61,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.644541,2026-07-30T21:22:50.644543,MK000933,REG001010,27,53,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.644552,2026-07-30T21:22:50.644554,MK000934,REG001011,22,47,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644562,2026-07-30T21:22:50.644564,MK000935,REG001012,19,59,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644574,2026-07-30T21:22:50.644576,MK000936,REG001013,10,40,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644583,2026-07-30T21:22:50.644585,MK000937,REG001014,8,29,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644592,2026-07-30T21:22:50.644595,MK000938,REG001015,11,31,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644601,2026-07-30T21:22:50.644604,MK000939,REG001016,20,32,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644611,2026-07-30T21:22:50.644613,MK000940,REG001017,15,43,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644620,2026-07-30T21:22:50.644622,MK000941,REG001018,19,38,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644641,2026-07-30T21:22:50.644643,MK000942,REG001019,20,27,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644649,2026-07-30T21:22:50.644651,MK000943,REG001020,11,43,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644657,2026-07-30T21:22:50.644659,MK000944,REG001022,7,25,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644665,2026-07-30T21:22:50.644667,MK000945,REG001023,9,33,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644673,2026-07-30T21:22:50.644675,MK000946,REG001024,8,17,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644681,2026-07-30T21:22:50.644683,MK000947,REG001025,8,32,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644689,2026-07-30T21:22:50.644690,MK000948,REG001026,18,30,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644696,2026-07-30T21:22:50.644698,MK000949,REG001027,17,28,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644704,2026-07-30T21:22:50.644706,MK000950,REG001028,18,39,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644712,2026-07-30T21:22:50.644714,MK000951,REG001029,9,33,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644720,2026-07-30T21:22:50.644721,MK000952,REG001030,14,39,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644727,2026-07-30T21:22:50.644729,MK000953,REG001031,12,50,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644735,2026-07-30T21:22:50.644739,MK000954,REG001032,8,29,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644745,2026-07-30T21:22:50.644747,MK000955,REG001033,15,21,36,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644753,2026-07-30T21:22:50.644755,MK000956,REG001034,10,28,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644761,2026-07-30T21:22:50.644763,MK000957,REG001035,12,25,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644769,2026-07-30T21:22:50.644770,MK000958,REG001036,7,38,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644776,2026-07-30T21:22:50.644778,MK000959,REG001037,18,45,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644784,2026-07-30T21:22:50.644786,MK000960,REG001038,14,30,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644792,2026-07-30T21:22:50.644794,MK000961,REG001039,22,30,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644802,2026-07-30T21:22:50.644804,MK000962,REG001040,21,51,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644810,2026-07-30T21:22:50.644812,MK000963,REG001041,24,49,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644818,2026-07-30T21:22:50.644819,MK000964,REG001042,27,53,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.644825,2026-07-30T21:22:50.644827,MK000965,REG001043,20,55,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644833,2026-07-30T21:22:50.644835,MK000966,REG001044,25,64,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.644841,2026-07-30T21:22:50.644842,MK000967,REG001045,21,53,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644849,2026-07-30T21:22:50.644850,MK000968,REG001046,24,34,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644856,2026-07-30T21:22:50.644858,MK000969,REG001047,22,51,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644864,2026-07-30T21:22:50.644865,MK000970,REG001048,19,56,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644871,2026-07-30T21:22:50.644873,MK000971,REG001049,11,41,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644879,2026-07-30T21:22:50.644881,MK000972,REG001050,8,45,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644887,2026-07-30T21:22:50.644889,MK000973,REG001051,8,32,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.644895,2026-07-30T21:22:50.644897,MK000974,REG001052,16,30,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.644903,2026-07-30T21:22:50.644905,MK000975,REG001053,30,66,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.644910,2026-07-30T21:22:50.644912,MK000976,REG001054,29,57,86,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.644918,2026-07-30T21:22:50.644920,MK000977,REG001055,27,66,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.644926,2026-07-30T21:22:50.644927,MK000978,REG001056,28,66,94,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.644933,2026-07-30T21:22:50.644935,MK000979,REG001057,24,46,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.644943,2026-07-30T21:22:50.644945,MK000980,REG001058,19,38,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.644951,2026-07-30T21:22:50.644953,MK000981,REG001059,23,39,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644959,2026-07-30T21:22:50.644961,MK000982,REG001060,16,48,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.644967,2026-07-30T21:22:50.644969,MK000983,REG001061,8,24,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644977,2026-07-30T21:22:50.644979,MK000984,REG001062,16,15,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644985,2026-07-30T21:22:50.644987,MK000985,REG001063,7,19,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.644993,2026-07-30T21:22:50.644995,MK000986,REG001064,7,24,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645001,2026-07-30T21:22:50.645002,MK000987,REG001065,25,67,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645008,2026-07-30T21:22:50.645010,MK000988,REG001066,24,60,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645016,2026-07-30T21:22:50.645018,MK000989,REG001067,26,70,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645026,2026-07-30T21:22:50.645028,MK000990,REG001068,30,62,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645035,2026-07-30T21:22:50.645036,MK000991,REG001069,21,52,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645043,2026-07-30T21:22:50.645044,MK000992,REG001070,22,47,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645050,2026-07-30T21:22:50.645052,MK000993,REG001071,23,60,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645058,2026-07-30T21:22:50.645060,MK000994,REG001072,18,60,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645066,2026-07-30T21:22:50.645067,MK000995,REG001073,20,52,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645073,2026-07-30T21:22:50.645075,MK000996,REG001074,11,45,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645081,2026-07-30T21:22:50.645083,MK000997,REG001075,12,49,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645089,2026-07-30T21:22:50.645091,MK000998,REG001076,15,34,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645146,2026-07-30T21:22:50.645153,MK000999,REG001077,27,59,86,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645175,2026-07-30T21:22:50.645179,MK001000,REG001078,24,69,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645192,2026-07-30T21:22:50.645196,MK001001,REG001079,24,56,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645208,2026-07-30T21:22:50.645212,MK001002,REG001080,25,70,95,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645225,2026-07-30T21:22:50.645228,MK001003,REG001081,15,45,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645241,2026-07-30T21:22:50.645245,MK001004,REG001082,23,56,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645258,2026-07-30T21:22:50.645264,MK001005,REG001083,19,48,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645278,2026-07-30T21:22:50.645281,MK001006,REG001084,10,37,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645295,2026-07-30T21:22:50.645298,MK001007,REG001085,16,37,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645311,2026-07-30T21:22:50.645315,MK001008,REG001086,16,35,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645328,2026-07-30T21:22:50.645332,MK001009,REG001087,4,15,19,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645345,2026-07-30T21:22:50.645349,MK001010,REG001088,14,16,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645363,2026-07-30T21:22:50.645366,MK001011,REG001092,10,53,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645379,2026-07-30T21:22:50.645383,MK001012,REG001093,13,39,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645396,2026-07-30T21:22:50.645399,MK001013,REG001094,9,38,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645413,2026-07-30T21:22:50.645417,MK001014,REG001095,19,28,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645430,2026-07-30T21:22:50.645434,MK001015,REG001096,10,46,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645447,2026-07-30T21:22:50.645450,MK001016,REG001097,22,56,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645463,2026-07-30T21:22:50.645467,MK001017,REG001098,24,31,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645480,2026-07-30T21:22:50.645484,MK001018,REG001099,16,35,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645499,2026-07-30T21:22:50.645503,MK001019,REG001100,19,31,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645516,2026-07-30T21:22:50.645519,MK001020,REG001101,24,47,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645533,2026-07-30T21:22:50.645536,MK001021,REG001102,10,32,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.645549,2026-07-30T21:22:50.645553,MK001022,REG001103,18,58,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645566,2026-07-30T21:22:50.645569,MK001023,REG001104,18,36,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645583,2026-07-30T21:22:50.645586,MK001024,REG001105,14,32,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645600,2026-07-30T21:22:50.645603,MK001025,REG001106,12,28,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.645617,2026-07-30T21:22:50.645620,MK001026,REG001108,13,34,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.645633,2026-07-30T21:22:50.645637,MK001027,REG001109,20,57,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645650,2026-07-30T21:22:50.645653,MK001028,REG001110,21,52,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.645666,2026-07-30T21:22:50.645670,MK001029,REG001111,24,56,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645683,2026-07-30T21:22:50.645687,MK001030,REG001113,18,37,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645700,2026-07-30T21:22:50.645706,MK001031,REG001114,12,29,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.645720,2026-07-30T21:22:50.645724,MK001032,REG001115,19,34,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645737,2026-07-30T21:22:50.645741,MK001033,REG001117,12,28,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.645754,2026-07-30T21:22:50.645758,MK001034,REG001118,7,25,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645772,2026-07-30T21:22:50.645775,MK001035,REG001119,10,26,36,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645789,2026-07-30T21:22:50.645792,MK001036,REG001120,5,25,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645805,2026-07-30T21:22:50.645809,MK001037,REG001121,11,39,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645822,2026-07-30T21:22:50.645825,MK001038,REG001122,15,51,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645839,2026-07-30T21:22:50.645842,MK001039,REG001123,10,50,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.645855,2026-07-30T21:22:50.645859,MK001040,REG001124,12,44,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.645873,2026-07-30T21:22:50.645877,MK001041,REG001125,27,66,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645889,2026-07-30T21:22:50.645893,MK001042,REG001126,24,66,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.645906,2026-07-30T21:22:50.645909,MK001043,REG001127,24,57,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645922,2026-07-30T21:22:50.645925,MK001044,REG001128,25,61,86,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.645939,2026-07-30T21:22:50.645942,MK001045,REG001129,11,15,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645956,2026-07-30T21:22:50.645960,MK001046,REG001130,4,20,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645975,2026-07-30T21:22:50.645979,MK001047,REG001131,8,23,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.645993,2026-07-30T21:22:50.645996,MK001048,REG001133,19,52,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646009,2026-07-30T21:22:50.646012,MK001049,REG001134,22,56,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646026,2026-07-30T21:22:50.646029,MK001050,REG001135,28,51,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646042,2026-07-30T21:22:50.646045,MK001051,REG001136,19,63,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646059,2026-07-30T21:22:50.646062,MK001052,REG001137,19,49,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646075,2026-07-30T21:22:50.646079,MK001053,REG001138,23,45,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646091,2026-07-30T21:22:50.646095,MK001054,REG001139,25,64,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646114,2026-07-30T21:22:50.646117,MK001055,REG001140,28,64,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.646123,2026-07-30T21:22:50.646128,MK001056,REG001141,6,28,34,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646135,2026-07-30T21:22:50.646136,MK001057,REG001142,8,15,23,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646143,2026-07-30T21:22:50.646145,MK001058,REG001145,18,64,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646151,2026-07-30T21:22:50.646153,MK001059,REG001146,23,57,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646159,2026-07-30T21:22:50.646161,MK001060,REG001147,25,52,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646167,2026-07-30T21:22:50.646168,MK001061,REG001148,22,56,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646175,2026-07-30T21:22:50.646176,MK001062,REG001149,21,56,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646183,2026-07-30T21:22:50.646184,MK001063,REG001150,21,51,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646193,2026-07-30T21:22:50.646195,MK001064,REG001151,24,55,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646201,2026-07-30T21:22:50.646203,MK001065,REG001152,20,64,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646209,2026-07-30T21:22:50.646211,MK001066,REG001153,28,50,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646217,2026-07-30T21:22:50.646219,MK001067,REG001154,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646225,2026-07-30T21:22:50.646227,MK001068,REG001155,24,45,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646233,2026-07-30T21:22:50.646235,MK001069,REG001156,19,51,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646241,2026-07-30T21:22:50.646243,MK001070,REG001157,18,55,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646249,2026-07-30T21:22:50.646250,MK001071,REG001158,21,51,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646256,2026-07-30T21:22:50.646258,MK001072,REG001159,19,49,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646264,2026-07-30T21:22:50.646266,MK001073,REG001160,27,52,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646272,2026-07-30T21:22:50.646274,MK001074,REG001161,1,30,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646282,2026-07-30T21:22:50.646284,MK001075,REG001162,0,24,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646291,2026-07-30T21:22:50.646293,MK001076,REG001165,17,57,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646299,2026-07-30T21:22:50.646301,MK001077,REG001166,11,47,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.646307,2026-07-30T21:22:50.646308,MK001078,REG001167,15,57,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646315,2026-07-30T21:22:50.646316,MK001079,REG001169,20,43,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646323,2026-07-30T21:22:50.646324,MK001080,REG001170,11,48,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.646330,2026-07-30T21:22:50.646332,MK001081,REG001171,15,41,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.646341,2026-07-30T21:22:50.646343,MK001082,REG001172,15,41,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.646349,2026-07-30T21:22:50.646351,MK001083,REG001173,21,47,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646357,2026-07-30T21:22:50.646359,MK001084,REG001174,19,58,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646364,2026-07-30T21:22:50.646366,MK001085,REG001175,26,52,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646372,2026-07-30T21:22:50.646374,MK001086,REG001176,22,49,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646380,2026-07-30T21:22:50.646382,MK001087,REG001177,23,45,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646388,2026-07-30T21:22:50.646390,MK001088,REG001178,12,49,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646396,2026-07-30T21:22:50.646397,MK001089,REG001179,10,51,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646404,2026-07-30T21:22:50.646405,MK001090,REG001180,12,32,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.646412,2026-07-30T21:22:50.646413,MK001091,REG001181,16,15,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646419,2026-07-30T21:22:50.646421,MK001092,REG001182,7,19,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646427,2026-07-30T21:22:50.646429,MK001093,REG001183,9,18,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.646435,2026-07-30T21:22:50.646437,MK001094,REG001184,5,40,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.646443,2026-07-30T21:22:50.646445,MK001095,REG001185,24,50,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646451,2026-07-30T21:22:50.646453,MK001096,REG001186,24,64,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646459,2026-07-30T21:22:50.646461,MK001097,REG001187,21,56,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646467,2026-07-30T21:22:50.646468,MK001098,REG001188,21,52,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646474,2026-07-30T21:22:50.646476,MK001099,REG001189,27,52,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646482,2026-07-30T21:22:50.646484,MK001100,REG001190,28,46,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646490,2026-07-30T21:22:50.646492,MK001101,REG001191,20,50,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646498,2026-07-30T21:22:50.646500,MK001102,REG001192,18,55,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646508,2026-07-30T21:22:50.646511,MK001103,REG001193,28,64,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.646517,2026-07-30T21:22:50.646519,MK001104,REG001194,21,51,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.646525,2026-07-30T21:22:50.646527,MK001105,REG001195,26,56,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646533,2026-07-30T21:22:50.646534,MK001106,REG001196,20,45,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.646541,2026-07-30T21:22:50.646544,MK001107,REG001197,24,64,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646551,2026-07-30T21:22:50.646552,MK001108,REG001198,20,61,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.646558,2026-07-30T21:22:50.646560,MK001109,REG001199,20,59,79,A,8,32.0,4.0,4.0,PASS
